fid,LENGTH,FEATURES,y,x,mgrs
"514",94.6752,Highway,"27.69638343","85.21536650",45RUL2402464844
"514",94.6752,Highway,"27.69674802","85.21469509",45RUL2395964885
"514",94.6752,Highway,"27.69678002","85.21464729",45RUL2395464888
"515",57.16924,Highway,"27.69615672","85.21600649",45RUL2408764817
"515",57.16924,Highway,"27.69622934","85.21570062",45RUL2405764826
"515",57.16924,Highway,"27.69633967","85.21546866",45RUL2403464839
"516",27.72471,Highway,"27.69605072","85.21626066",45RUL2411264805
"516",27.72471,Highway,"27.69607620","85.21618428",45RUL2410464808
"516",27.72471,Highway,"27.69610610","85.21611934",45RUL2409864812
"516",27.72471,Highway,"27.69615672","85.21600649",45RUL2408764817
"517",367.3517,Highway,"27.69374521","85.21881707",45RUL2436064546
"517",367.3517,Highway,"27.69381269","85.21858275",45RUL2433764554
"517",367.3517,Highway,"27.69395528","85.21827323",45RUL2430764570
"517",367.3517,Highway,"27.69458425","85.21755409",45RUL2423764641
"517",367.3517,Highway,"27.69544249","85.21692999",45RUL2417764737
"517",367.3517,Highway,"27.69577438","85.21664411",45RUL2414964774
"517",367.3517,Highway,"27.69600443","85.21639321",45RUL2412564800
"517",367.3517,Highway,"27.69605072","85.21626066",45RUL2411264805
"518",55.88189,Highway,"27.69358931","85.21935580",45RUL2441364528
"518",55.88189,Highway,"27.69374521","85.21881707",45RUL2436064546
"519",259.9822,Highway,"27.69173476","85.22090905",45RUL2456364321
"519",259.9822,Highway,"27.69175973","85.22089222",45RUL2456264323
"519",259.9822,Highway,"27.69185484","85.22085083",45RUL2455864334
"519",259.9822,Highway,"27.69260819","85.22035486",45RUL2451064418
"519",259.9822,Highway,"27.69326493","85.21981473",45RUL2445864492
"519",259.9822,Highway,"27.69348361","85.21957512",45RUL2443564516
"519",259.9822,Highway,"27.69358466","85.21937159",45RUL2441564528
"519",259.9822,Highway,"27.69358931","85.21935580",45RUL2441364528
"520",199.2161,Highway,"27.69028956","85.22208919",45RUL2467764159
"520",199.2161,Highway,"27.69077248","85.22156172",45RUL2462664213
"520",199.2161,Highway,"27.69173476","85.22090905",45RUL2456364321
"521",531.3871,Highway,"27.68927767","85.22707436",45RUL2516864040
"521",531.3871,Highway,"27.68928941","85.22702254",45RUL2516264041
"521",531.3871,Highway,"27.68961703","85.22620191",45RUL2508264078
"521",531.3871,Highway,"27.69021970","85.22514548",45RUL2497964147
"521",531.3871,Highway,"27.69023599","85.22483330",45RUL2494864149
"521",531.3871,Highway,"27.69023599","85.22483330",45RUL2494864149
"521",531.3871,Highway,"27.69020984","85.22447440",45RUL2491364147
"521",531.3871,Highway,"27.68998222","85.22317174",45RUL2478464123
"521",531.3871,Highway,"27.68996472","85.22285348",45RUL2475264122
"521",531.3871,Highway,"27.69000691","85.22267465",45RUL2473564127
"521",531.3871,Highway,"27.69012053","85.22232617",45RUL2470164140
"521",531.3871,Highway,"27.69028956","85.22208919",45RUL2467764159
"522",25.96219,Highway,"27.68921452","85.22732772",45RUL2519264032
"522",25.96219,Highway,"27.68923314","85.22726267",45RUL2518664034
"522",25.96219,Highway,"27.68927767","85.22707436",45RUL2516864040
"523",66.2355,Highway,"27.68918828","85.22799712",45RUL2525864028
"523",66.2355,Highway,"27.68920522","85.22735866",45RUL2519564031
"523",66.2355,Highway,"27.68920988","85.22734161",45RUL2519464032
"523",66.2355,Highway,"27.68921452","85.22732772",45RUL2519264032
"524",905.7117,Highway,"27.68835353","85.23712777",45RUL2615863923
"524",905.7117,Highway,"27.68836334","85.23704044",45RUL2614963924
"524",905.7117,Highway,"27.68836334","85.23704044",45RUL2614963924
"524",905.7117,Highway,"27.68835704","85.23698779",45RUL2614463923
"524",905.7117,Highway,"27.68837128","85.23690875",45RUL2613663925
"524",905.7117,Highway,"27.68902403","85.22998220",45RUL2545464007
"524",905.7117,Highway,"27.68918479","85.22813647",45RUL2527264028
"524",905.7117,Highway,"27.68918828","85.22799712",45RUL2525864028
"525",186.2302,Highway,"27.68815405","85.23900217",45RUL2634263898
"525",186.2302,Highway,"27.68816402","85.23889647",45RUL2633263899
"525",186.2302,Highway,"27.68835353","85.23712777",45RUL2615863923
"526",235.4976,Highway,"27.68793878","85.24137627",45RUL2657663871
"526",235.4976,Highway,"27.68794809","85.24134407",45RUL2657363872
"526",235.4976,Highway,"27.68815405","85.23900217",45RUL2634263898
"527",81.69597,Highway,"27.68787048","85.24220041",45RUL2665763862
"527",81.69597,Highway,"27.68793250","85.24157324",45RUL2659563870
"527",81.69597,Highway,"27.68793878","85.24137627",45RUL2657663871
"528",68.32466,Highway,"27.68779663","85.24288764",45RUL2672563853
"528",68.32466,Highway,"27.68780152","85.24284524",45RUL2672163854
"528",68.32466,Highway,"27.68780617","85.24283009",45RUL2671963854
"528",68.32466,Highway,"27.68787048","85.24220041",45RUL2665763862
"529",468.5966,Highway,"27.68743374","85.24762010",45RUL2719163806
"529",468.5966,Highway,"27.68779663","85.24288764",45RUL2672563853
"538",136.017,Highway,"27.69345392","85.28156915",45RUL3054964426
"538",136.017,Highway,"27.69335395","85.28091347",45RUL3048464416
"538",136.017,Highway,"27.69327478","85.28020545",45RUL3041464408
"539",265.2418,Highway,"27.69327478","85.28020545",45RUL3041464408
"539",265.2418,Highway,"27.69269043","85.27874706",45RUL3026964345
"539",265.2418,Highway,"27.69250699","85.27833499",45RUL3022864326
"539",265.2418,Highway,"27.69235466","85.27773004",45RUL3016864310
"540",61.03381,Bridge Road,"27.69227232","85.27711829",45RUL3010864301
"540",61.03381,Bridge Road,"27.69231455","85.27743115",45RUL3013964306
"540",61.03381,Bridge Road,"27.69235466","85.27773004",45RUL3016864310
"541",3.041381,Bridge Road,"27.69226809","85.27708783",45RUL3010564301
"541",3.041381,Bridge Road,"27.69227232","85.27711829",45RUL3010864301
"542",60.94822,Highway,"27.69226809","85.27708783",45RUL3010564301
"542",60.94822,Highway,"27.69222323","85.27681486",45RUL3007864296
"542",60.94822,Highway,"27.69211562","85.27649681",45RUL3004664285
"544",678.9951,Highway,"27.69211562","85.27649681",45RUL3004664285
"544",678.9951,Highway,"27.69208707","85.27641221",45RUL3003864282
"544",678.9951,Highway,"27.69141678","85.27546291",45RUL2994364209
"544",678.9951,Highway,"27.69121523","85.27505760",45RUL2990364187
"544",678.9951,Highway,"27.68975662","85.27176125",45RUL2957664030
"544",678.9951,Highway,"27.68947634","85.27132843",45RUL2953364000
"544",678.9951,Highway,"27.68891372","85.27068770",45RUL2946963938
"545",115.3484,Highway,"27.68891372","85.27068770",45RUL2946963938
"545",115.3484,Highway,"27.68818140","85.26985685",45RUL2938563858
"546",382.6412,Highway,"27.68818140","85.26985685",45RUL2938563858
"546",382.6412,Highway,"27.68800948","85.26966162",45RUL2936663839
"546",382.6412,Highway,"27.68756361","85.26883473",45RUL2928463791
"546",382.6412,Highway,"27.68745121","85.26854579",45RUL2925563779
"546",382.6412,Highway,"27.68740664","85.26823926",45RUL2922563775
"546",382.6412,Highway,"27.68736413","85.26622846",45RUL2902663773
"547",150.3566,Highway,"27.68736413","85.26622846",45RUL2902663773
"547",150.3566,Highway,"27.68734535","85.26532035",45RUL2893763772
"547",150.3566,Highway,"27.68718605","85.26473119",45RUL2887863755
"548",26.2191,Highway,"27.68718605","85.26473119",45RUL2887863755
"548",26.2191,Highway,"27.68708447","85.26449117",45RUL2885563744
"549",354.3824,Highway,"27.68711950","85.25119491",45RUL2754363766
"549",354.3824,Highway,"27.68743131","85.24763907",45RUL2719363806
"549",354.3824,Highway,"27.68743374","85.24762010",45RUL2719163806
"550",98.82562,Highway,"27.68703153","85.25219178",45RUL2764163755
"550",98.82562,Highway,"27.68711950","85.25119491",45RUL2754363766
"551",57.78163,Highway,"27.68708447","85.26449117",45RUL2885563744
"551",57.78163,Highway,"27.68700941","85.26431164",45RUL2883763736
"551",57.78163,Highway,"27.68682742","85.26398262",45RUL2880463716
"552",683.6161,Highway,"27.68642984","85.25908821",45RUL2832163679
"552",683.6161,Highway,"27.68703153","85.25219178",45RUL2764163755
"553",30.18802,Highway,"27.68640225","85.25939264",45RUL2835163676
"553",30.18802,Highway,"27.68642984","85.25908821",45RUL2832163679
"554",10.17426,Highway,"27.68639230","85.25949516",45RUL2836163674
"554",10.17426,Highway,"27.68640225","85.25939264",45RUL2835163676
"555",59.57403,Bridge Road,"27.68639230","85.25949516",45RUL2836163674
"555",59.57403,Bridge Road,"27.68635113","85.25980450",45RUL2839163669
"555",59.57403,Bridge Road,"27.68631242","85.26009233",45RUL2841963665
"556",53.81229,Highway,"27.68627814","85.26063616",45RUL2847363660
"556",53.81229,Highway,"27.68630588","85.26031527",45RUL2844163664
"556",53.81229,Highway,"27.68631242","85.26009233",45RUL2841963665
"557",347.0509,Highway,"27.68682742","85.26398262",45RUL2880463716
"557",347.0509,Highway,"27.68677414","85.26388824",45RUL2879563710
"557",347.0509,Highway,"27.68654639","85.26338320",45RUL2874463686
"557",347.0509,Highway,"27.68625782","85.26261961",45RUL2866963655
"557",347.0509,Highway,"27.68614980","85.26209568",45RUL2861763644
"557",347.0509,Highway,"27.68614845","85.26150075",45RUL2855863644
"557",347.0509,Highway,"27.68625305","85.26091464",45RUL2850063657
"557",347.0509,Highway,"27.68627814","85.26063616",45RUL2847363660
"561",324.6531,Highway,"27.74967223","85.07320567",45RUL1009670959
"561",324.6531,Highway,"27.74966535","85.07292920",45RUL1006970959
"561",324.6531,Highway,"27.74944951","85.07196031",45RUL0997370937
"561",324.6531,Highway,"27.74946652","85.07151227",45RUL0992970939
"561",324.6531,Highway,"27.74956619","85.07116965",45RUL0989570951
"561",324.6531,Highway,"27.74975409","85.07079428",45RUL0985870972
"561",324.6531,Highway,"27.74996074","85.07061943",45RUL0984170995
"561",324.6531,Highway,"27.75037470","85.07047514",45RUL0982871041
"562",569.9294,Highway,"27.75037317","85.04977894",45RUL0778871073
"562",569.9294,Highway,"27.75035973","85.04976613",45RUL0778671072
"562",569.9294,Highway,"27.75017124","85.04963246",45RUL0777371051
"562",569.9294,Highway,"27.75007026","85.04956176",45RUL0776671040
"562",569.9294,Highway,"27.75001900","85.04947822",45RUL0775771035
"562",569.9294,Highway,"27.74991033","85.04923120",45RUL0773371023
"562",569.9294,Highway,"27.74972335","85.04889848",45RUL0770071003
"562",569.9294,Highway,"27.74959436","85.04865254",45RUL0767570989
"562",569.9294,Highway,"27.74950795","85.04844504",45RUL0765570980
"562",569.9294,Highway,"27.74944865","85.04823274",45RUL0763470973
"562",569.9294,Highway,"27.74941003","85.04796991",45RUL0760870970
"562",569.9294,Highway,"27.74939115","85.04778271",45RUL0758970968
"562",569.9294,Highway,"27.74940832","85.04670706",45RUL0748370971
"562",569.9294,Highway,"27.74951267","85.04633275",45RUL0744670984
"562",569.9294,Highway,"27.74962137","85.04598068",45RUL0741270996
"562",569.9294,Highway,"27.74971819","85.04570710",45RUL0738571007
"562",569.9294,Highway,"27.74982378","85.04546721",45RUL0736271019
"562",569.9294,Highway,"27.75001122","85.04514314",45RUL0733071041
"562",569.9294,Highway,"27.75023243","85.04482891",45RUL0729971066
"562",569.9294,Highway,"27.75037350","85.04467050",45RUL0728471081
"563",171.4585,Highway,"27.74895861","85.05334466",45RUL0813770911
"563",171.4585,Highway,"27.74910479","85.05310897",45RUL0811470928
"563",171.4585,Highway,"27.74924073","85.05303230",45RUL0810670943
"563",171.4585,Highway,"27.74943743","85.05297650",45RUL0810170965
"563",171.4585,Highway,"27.75022494","85.05295555",45RUL0810171052
"563",171.4585,Highway,"27.75037383","85.05295635",45RUL0810171069
"564",326.7724,Highway,"27.75037389","85.05767934",45RUL0856671061
"564",326.7724,Highway,"27.75010525","85.05740667",45RUL0853971032
"564",326.7724,Highway,"27.74955809","85.05667868",45RUL0846670972
"564",326.7724,Highway,"27.74909530","85.05612838",45RUL0841170922
"564",326.7724,Highway,"27.74883682","85.05570622",45RUL0836970894
"564",326.7724,Highway,"27.74874836","85.05547397",45RUL0834670885
"564",326.7724,Highway,"27.74866522","85.05513401",45RUL0831370876
"564",326.7724,Highway,"27.74865454","85.05505529",45RUL0830570875
"565",180.0571,Highway,"27.74865454","85.05505529",45RUL0830570875
"565",180.0571,Highway,"27.74858820","85.05458427",45RUL0825870868
"565",180.0571,Highway,"27.74865127","85.05400544",45RUL0820170876
"565",180.0571,Highway,"27.74873072","85.05364422",45RUL0816670885
"565",180.0571,Highway,"27.74895861","85.05334466",45RUL0813770911
"566",388.3667,Highway,"27.74781853","85.07630269",45RUL1039870749
"566",388.3667,Highway,"27.74828828","85.07594913",45RUL1036470802
"566",388.3667,Highway,"27.74859480","85.07569729",45RUL1034070836
"566",388.3667,Highway,"27.74895865","85.07532557",45RUL1030470877
"566",388.3667,Highway,"27.74911367","85.07511916",45RUL1028370895
"566",388.3667,Highway,"27.74942339","85.07445465",45RUL1021970930
"566",388.3667,Highway,"27.74962368","85.07393804",45RUL1016870953
"566",388.3667,Highway,"27.74968216","85.07366919",45RUL1014270960
"566",388.3667,Highway,"27.74968216","85.07366919",45RUL1014270960
"566",388.3667,Highway,"27.74967223","85.07320567",45RUL1009670959
"567",496.2115,Highway,"27.74692255","85.08097549",45RUL1085770643
"567",496.2115,Highway,"27.74687834","85.08057060",45RUL1081770638
"567",496.2115,Highway,"27.74687705","85.07958038",45RUL1071970640
"567",496.2115,Highway,"27.74690940","85.07919273",45RUL1068170644
"567",496.2115,Highway,"27.74692144","85.07851708",45RUL1061570646
"567",496.2115,Highway,"27.74698743","85.07786604",45RUL1055170655
"567",496.2115,Highway,"27.74713680","85.07722533",45RUL1048870672
"567",496.2115,Highway,"27.74729581","85.07679646",45RUL1044670691
"567",496.2115,Highway,"27.74749898","85.07648973",45RUL1041670714
"567",496.2115,Highway,"27.74781853","85.07630269",45RUL1039870749
"568",387.8553,Highway,"27.74524706","85.08376597",45RUL1112970453
"568",387.8553,Highway,"27.74530991","85.08351873",45RUL1110570460
"568",387.8553,Highway,"27.74564607","85.08322918",45RUL1107770498
"568",387.8553,Highway,"27.74682525","85.08245540",45RUL1100370630
"568",387.8553,Highway,"27.74704991","85.08228773",45RUL1098770655
"568",387.8553,Highway,"27.74711155","85.08219451",45RUL1097870662
"568",387.8553,Highway,"27.74712450","85.08198037",45RUL1095670664
"568",387.8553,Highway,"27.74712450","85.08198037",45RUL1095670664
"568",387.8553,Highway,"27.74694987","85.08123314",45RUL1088270645
"568",387.8553,Highway,"27.74692255","85.08097549",45RUL1085770643
"569",1276.806,Highway,"27.74588161","85.09429039",45RUL1216870507
"569",1276.806,Highway,"27.74617777","85.09392567",45RUL1213270540
"569",1276.806,Highway,"27.74634241","85.09364648",45RUL1210570559
"569",1276.806,Highway,"27.74651503","85.09321396",45RUL1206370579
"569",1276.806,Highway,"27.74661347","85.09246247",45RUL1198970591
"569",1276.806,Highway,"27.74677571","85.09191447",45RUL1193570610
"569",1276.806,Highway,"27.74694784","85.09068572",45RUL1181470631
"569",1276.806,Highway,"27.74719771","85.08961052",45RUL1170970660
"569",1276.806,Highway,"27.74723573","85.08907902",45RUL1165670665
"569",1276.806,Highway,"27.74723573","85.08907902",45RUL1165670665
"569",1276.806,Highway,"27.74723580","85.08878424",45RUL1162770665
"569",1276.806,Highway,"27.74720358","85.08857853",45RUL1160770662
"569",1276.806,Highway,"27.74712597","85.08840659",45RUL1159070654
"569",1276.806,Highway,"27.74700990","85.08824886",45RUL1157470641
"569",1276.806,Highway,"27.74687533","85.08814863",45RUL1156470627
"569",1276.806,Highway,"27.74658066","85.08803856",45RUL1155370594
"569",1276.806,Highway,"27.74548862","85.08805560",45RUL1155370473
"569",1276.806,Highway,"27.74516292","85.08787423",45RUL1153470437
"569",1276.806,Highway,"27.74498888","85.08762971",45RUL1151070418
"569",1276.806,Highway,"27.74481426","85.08717092",45RUL1146470400
"569",1276.806,Highway,"27.74478247","85.08690943",45RUL1143870396
"569",1276.806,Highway,"27.74485105","85.08650820",45RUL1139970405
"569",1276.806,Highway,"27.74511627","85.08577231",45RUL1132770435
"569",1276.806,Highway,"27.74513907","85.08545494",45RUL1129670438
"569",1276.806,Highway,"27.74513907","85.08545494",45RUL1129670438
"569",1276.806,Highway,"27.74503977","85.08430846",45RUL1118270429
"569",1276.806,Highway,"27.74515834","85.08385955",45RUL1113870443
"569",1276.806,Highway,"27.74524706","85.08376597",45RUL1112970453
"570",398.0302,Highway,"27.74455111","85.09792276",45RUL1252470354
"570",398.0302,Highway,"27.74461709","85.09728443",45RUL1246170362
"570",398.0302,Highway,"27.74483317","85.09620830",45RUL1235570388
"570",398.0302,Highway,"27.74502358","85.09552430",45RUL1228870410
"570",398.0302,Highway,"27.74526876","85.09504624",45RUL1224170438
"570",398.0302,Highway,"27.74588161","85.09429039",45RUL1216870507
"571",100.3816,Highway,"27.74445384","85.10164352",45RUL1289070338
"571",100.3816,Highway,"27.74451615","85.10146855",45RUL1287370345
"571",100.3816,Highway,"27.74486488","85.10073735",45RUL1280270385
"572",287.6193,Highway,"27.74486488","85.10073735",45RUL1280270385
"572",287.6193,Highway,"27.74486291","85.10070183",45RUL1279870384
"572",287.6193,Highway,"27.74490817","85.10040117",45RUL1276970390
"572",287.6193,Highway,"27.74490817","85.10040117",45RUL1276970390
"572",287.6193,Highway,"27.74487653","85.10012446",45RUL1274170387
"572",287.6193,Highway,"27.74456513","85.09928203",45RUL1265870354
"572",287.6193,Highway,"27.74444626","85.09862663",45RUL1259370341
"572",287.6193,Highway,"27.74444764","85.09845231",45RUL1257670342
"572",287.6193,Highway,"27.74455111","85.09792276",45RUL1252470354
"573",27.94812,Highway,"27.74404608","85.11508603",45RUL1421570272
"573",27.94812,Highway,"27.74402354","85.11480371",45RUL1418770270
"574",152.0968,Highway,"27.74391374","85.11415093",45RUL1412270259
