id,fid,X,Y,Z,name,ref,oneway,maxspeed,bridge,tunnel
5298,54,598872.9564,3075942.92,454.9,Prithvi Rajmarg,H04,B,60,F,F
5299,54,598895.3869,3075929.528,454.4,Prithvi Rajmarg,H04,B,60,F,F
5300,54,598922.9032,3075910.004,457.6,Prithvi Rajmarg,H04,B,60,F,F
5301,54,598952.8185,3075888.77,470.7,Prithvi Rajmarg,H04,B,60,F,F
5302,54,598979.5837,3075870.748,477.6,Prithvi Rajmarg,H04,B,60,F,F
5303,54,599006.3383,3075856.448,478.5,Prithvi Rajmarg,H04,B,60,F,F
5304,54,599134.8266,3075804.669,485.8,Prithvi Rajmarg,H04,B,60,F,F
5305,54,599153.798,3075799.77,486.8,Prithvi Rajmarg,H04,B,60,F,F
5306,54,599172.7487,3075799.837,487.1,Prithvi Rajmarg,H04,B,60,F,F
5307,54,599187.1174,3075802.226,487.4,Prithvi Rajmarg,H04,B,60,F,F
5308,54,599214.1156,3075806.392,486.1,Prithvi Rajmarg,H04,B,60,F,F
5309,54,599227.3857,3075806.955,484.7,Prithvi Rajmarg,H04,B,60,F,F
5310,54,599252.0168,3075804.131,482.7,Prithvi Rajmarg,H04,B,60,F,F
5311,54,599271.5816,3075794.173,484.9,Prithvi Rajmarg,H04,B,60,F,F
5312,54,599286.2461,3075784.508,486.2,Prithvi Rajmarg,H04,B,60,F,F
5313,54,599340.8031,3075741.224,489.3,Prithvi Rajmarg,H04,B,60,F,F
5314,54,599361.0695,3075719.037,491.6,Prithvi Rajmarg,H04,B,60,F,F
5315,54,599405.0813,3075671.035,495.2,Prithvi Rajmarg,H04,B,60,F,F
5316,54,599428.3104,3075642.102,490.9,Prithvi Rajmarg,H04,B,60,F,F
5317,54,599453.2739,3075604.782,494.4,Prithvi Rajmarg,H04,B,60,F,F
5318,54,599468.999,3075577.594,491.6,Prithvi Rajmarg,H04,B,60,F,F
5319,54,599474.862,3075562.071,495.4,Prithvi Rajmarg,H04,B,60,F,F
5320,54,599481.0886,3075545.477,499.8,Prithvi Rajmarg,H04,B,60,F,F
5321,54,599487.4652,3075522.6,505.6,Prithvi Rajmarg,H04,B,60,F,F
5322,54,599494.123,3075490.683,505.3,Prithvi Rajmarg,H04,B,60,F,F
5323,54,599502.0861,3075460.638,505.4,Prithvi Rajmarg,H04,B,60,F,F
5324,54,599509.6979,3075439.777,506.2,Prithvi Rajmarg,H04,B,60,F,F
5325,54,599517.3255,3075419.404,507,Prithvi Rajmarg,H04,B,60,F,F
5326,54,599525.7708,3075396.666,506.6,Prithvi Rajmarg,H04,B,60,F,F
5327,54,599537.6064,3075375.12,510.7,Prithvi Rajmarg,H04,B,60,F,F
5328,54,599560.0872,3075351.012,511,Prithvi Rajmarg,H04,B,60,F,F
5329,54,599589.4353,3075317.541,509.8,Prithvi Rajmarg,H04,B,60,F,F
5330,54,599603.8448,3075291.018,506.4,Prithvi Rajmarg,H04,B,60,F,F
5331,54,599610.6817,3075267.347,507.6,Prithvi Rajmarg,H04,B,60,F,F
5332,54,599620.6618,3075247.359,512.2,Prithvi Rajmarg,H04,B,60,F,F
5333,54,599627.7369,3075235.493,512.9,Prithvi Rajmarg,H04,B,60,F,F
5334,54,599641.7378,3075220.348,510.1,Prithvi Rajmarg,H04,B,60,F,F
5335,54,599662.4572,3075206.765,507.7,Prithvi Rajmarg,H04,B,60,F,F
5336,54,599686.3371,3075194.771,500.7,Prithvi Rajmarg,H04,B,60,F,F
5337,54,599701.2712,3075178.802,497.8,Prithvi Rajmarg,H04,B,60,F,F
5338,54,599710.9035,3075162.801,500.3,Prithvi Rajmarg,H04,B,60,F,F
5339,54,599717.2125,3075148.225,504.7,Prithvi Rajmarg,H04,B,60,F,F
5340,54,599723.5723,3075131.077,505.3,Prithvi Rajmarg,H04,B,60,F,F
5341,54,599750.2217,3075031.568,506.9,Prithvi Rajmarg,H04,B,60,F,F
5342,54,599770.354,3074976.766,507.6,Prithvi Rajmarg,H04,B,60,F,F
5343,54,599786.8045,3074928.661,506.9,Prithvi Rajmarg,H04,B,60,F,F
5344,54,599801.365,3074893.473,509.8,Prithvi Rajmarg,H04,B,60,F,F
5345,54,599811.5829,3074865.02,513.3,Prithvi Rajmarg,H04,B,60,F,F
5346,54,599820.8319,3074844.129,514.1,Prithvi Rajmarg,H04,B,60,F,F
5347,54,599835.4857,3074812,512.3,Prithvi Rajmarg,H04,B,60,F,F
5348,54,599840.7466,3074793.082,512.3,Prithvi Rajmarg,H04,B,60,F,F
5349,54,599842.7805,3074778.271,512.6,Prithvi Rajmarg,H04,B,60,F,F
5350,54,599841.3074,3074759.663,513.8,Prithvi Rajmarg,H04,B,60,F,F
5351,54,599837.7803,3074741.526,515.1,Prithvi Rajmarg,H04,B,60,F,F
5352,54,599829.4236,3074721.032,517.1,Prithvi Rajmarg,H04,B,60,F,F
5353,54,599815.5222,3074694.022,521.5,Prithvi Rajmarg,H04,B,60,F,F
5354,54,599809.3777,3074678.955,523.4,Prithvi Rajmarg,H04,B,60,F,F
5355,54,599808.5386,3074669.539,523.6,Prithvi Rajmarg,H04,B,60,F,F
5356,54,599811.7773,3074661.62,523.2,Prithvi Rajmarg,H04,B,60,F,F
5357,54,599816.64,3074652.783,524.3,Prithvi Rajmarg,H04,B,60,F,F
5358,54,599825.1747,3074643.256,527,Prithvi Rajmarg,H04,B,60,F,F
5359,54,599834.6296,3074634.501,529.5,Prithvi Rajmarg,H04,B,60,F,F
5360,54,599847.1536,3074624.087,531,Prithvi Rajmarg,H04,B,60,F,F
5361,54,599861.9325,3074612.717,529.4,Prithvi Rajmarg,H04,B,60,F,F
5362,54,599873.1784,3074597.128,527.3,Prithvi Rajmarg,H04,B,60,F,F
5363,54,599920.0003,3074511.416,521,Prithvi Rajmarg,H04,B,60,F,F
5364,54,599924.978,3074499.389,521.4,Prithvi Rajmarg,H04,B,60,F,F
5365,54,599927.2336,3074487.594,523.2,Prithvi Rajmarg,H04,B,60,F,F
5366,54,599930.8125,3074473.094,525.3,Prithvi Rajmarg,H04,B,60,F,F
5367,54,599934.1038,3074422.897,527.5,Prithvi Rajmarg,H04,B,60,F,F
5368,54,599935.0225,3074407.079,528.3,Prithvi Rajmarg,H04,B,60,F,F
5369,54,599940.9606,3074393.342,529.7,Prithvi Rajmarg,H04,B,60,F,F
5370,54,599950.6911,3074381.077,530,Prithvi Rajmarg,H04,B,60,F,F
5371,54,599967.2006,3074364.268,531.5,Prithvi Rajmarg,H04,B,60,F,F
5372,54,600014.2763,3074330.479,529.8,Prithvi Rajmarg,H04,B,60,F,F
5373,54,600024.9357,3074321.523,529.3,Prithvi Rajmarg,H04,B,60,F,F
5374,54,600035.9335,3074308.581,530.4,Prithvi Rajmarg,H04,B,60,F,F
5375,54,600044.7748,3074291.809,533.3,Prithvi Rajmarg,H04,B,60,F,F
5376,54,600054.0356,3074268.392,536.5,Prithvi Rajmarg,H04,B,60,F,F
5377,54,600087.6381,3074179.634,535.2,Prithvi Rajmarg,H04,B,60,F,F
5378,54,600102.1364,3074140.235,538.4,Prithvi Rajmarg,H04,B,60,F,F
5379,54,600111.3504,3074109.37,533.4,Prithvi Rajmarg,H04,B,60,F,F
5380,54,600117.1503,3074082.554,533.9,Prithvi Rajmarg,H04,B,60,F,F
5381,54,600116.6573,3074056.286,537.6,Prithvi Rajmarg,H04,B,60,F,F
5382,54,600113.3873,3074024.929,538,Prithvi Rajmarg,H04,B,60,F,F
5383,54,600112.5589,3074004.664,536.2,Prithvi Rajmarg,H04,B,60,F,F
5384,54,600114.0492,3073991.278,534.9,Prithvi Rajmarg,H04,B,60,F,F
5385,54,600118.0127,3073982.767,533.5,Prithvi Rajmarg,H04,B,60,F,F
5386,54,600126.0684,3073975.242,535.2,Prithvi Rajmarg,H04,B,60,F,F
5387,54,600134.3703,3073972.529,535.6,Prithvi Rajmarg,H04,B,60,F,F
5388,54,600146.4969,3073970.955,535.1,Prithvi Rajmarg,H04,B,60,F,F
5389,54,600158.7034,3073971.654,533.2,Prithvi Rajmarg,H04,B,60,F,F
5390,54,600190.1093,3073972.479,532.8,Prithvi Rajmarg,H04,B,60,F,F
5391,54,600203.7657,3073974.254,532.5,Prithvi Rajmarg,H04,B,60,F,F
5392,54,600216.6271,3073974.415,533,Prithvi Rajmarg,H04,B,60,F,F
5393,54,600227.5532,3073972.611,534.2,Prithvi Rajmarg,H04,B,60,F,F
5394,54,600257.8696,3073968.118,534,Prithvi Rajmarg,H04,B,60,F,F
5395,54,600280.1345,3073962.273,530.3,Prithvi Rajmarg,H04,B,60,F,F
5396,54,600315.4304,3073956.347,523.3,Prithvi Rajmarg,H04,B,60,F,F
5397,54,600327.6243,3073952.603,523.4,Prithvi Rajmarg,H04,B,60,F,F
5398,54,600336.9167,3073946.928,525.3,Prithvi Rajmarg,H04,B,60,F,F
5399,54,600343.1624,3073938.989,528.1,Prithvi Rajmarg,H04,B,60,F,F
5400,54,600351.0371,3073906.872,538.6,Prithvi Rajmarg,H04,B,60,F,F
5401,54,600357.215,3073892.826,541.5,Prithvi Rajmarg,H04,B,60,F,F
5402,54,600364.9156,3073885.365,542.4,Prithvi Rajmarg,H04,B,60,F,F
5403,54,600374.0885,3073881.03,542,Prithvi Rajmarg,H04,B,60,F,F
5404,54,600383.4952,3073879.412,540.4,Prithvi Rajmarg,H04,B,60,F,F
5405,54,600392.832,3073881.484,537.4,Prithvi Rajmarg,H04,B,60,F,F
5406,54,600399.9066,3073887.738,533.2,Prithvi Rajmarg,H04,B,60,F,F
5407,54,600424.7146,3073915.272,522.3,Prithvi Rajmarg,H04,B,60,F,F
5408,54,600433.8125,3073921.198,519.9,Prithvi Rajmarg,H04,B,60,F,F
5409,54,600444.4445,3073922.782,519.1,Prithvi Rajmarg,H04,B,60,F,F
5410,54,600455.1683,3073921.608,519.3,Prithvi Rajmarg,H04,B,60,F,F
5411,54,600466.6017,3073918.067,519.9,Prithvi Rajmarg,H04,B,60,F,F
5412,54,600475.5866,3073912.634,519.5,Prithvi Rajmarg,H04,B,60,F,F
5413,54,600497.0098,3073895.379,520.1,Prithvi Rajmarg,H04,B,60,F,F
5414,54,600517.6233,3073887.825,521.2,Prithvi Rajmarg,H04,B,60,F,F
5415,54,600540.9977,3073883.73,521.5,Prithvi Rajmarg,H04,B,60,F,F
5416,54,600598.3717,3073875.561,520.5,Prithvi Rajmarg,H04,B,60,F,F
5417,54,600625.0366,3073874.042,519,Prithvi Rajmarg,H04,B,60,F,F
5418,54,600646.1709,3073878.595,518.7,Prithvi Rajmarg,H04,B,60,F,F
5419,54,600662.2718,3073882.74,519.2,Prithvi Rajmarg,H04,B,60,F,F
5420,54,600676.2242,3073889.239,519.2,Prithvi Rajmarg,H04,B,60,F,F
5421,54,600701.0297,3073908.684,518.2,Prithvi Rajmarg,H04,B,60,F,F
5422,54,600713.508,3073918.207,517.5,Prithvi Rajmarg,H04,B,60,F,F
5423,54,600728.6008,3073926.245,518.7,Prithvi Rajmarg,H04,B,60,F,F
5424,54,600747.395,3073930.08,519.9,Prithvi Rajmarg,H04,B,60,F,F
5425,54,600799.0986,3073937.691,512.9,Prithvi Rajmarg,H04,B,60,F,F
5426,54,600819.5993,3073936.62,513.2,Prithvi Rajmarg,H04,B,60,F,F
5427,54,600838.4479,3073932.72,516.2,Prithvi Rajmarg,H04,B,60,F,F
5428,54,600862.3833,3073926.358,520.1,Prithvi Rajmarg,H04,B,60,F,F
5429,54,600892.9526,3073921.127,517,Prithvi Rajmarg,H04,B,60,F,F
5430,54,600931.3628,3073918.875,506.6,Prithvi Rajmarg,H04,B,60,F,F
5431,54,600971.422,3073917.457,506.3,Prithvi Rajmarg,H04,B,60,F,F
5432,54,601000.8021,3073911.817,506.1,Prithvi Rajmarg,H04,B,60,F,F
5433,54,601027.2753,3073901.354,506.3,Prithvi Rajmarg,H04,B,60,F,F
5434,54,601050.2174,3073886.462,505.2,Prithvi Rajmarg,H04,B,60,F,F
5435,54,601071.6861,3073865.03,504.6,Prithvi Rajmarg,H04,B,60,F,F
5436,54,601087.9814,3073844.642,506,Prithvi Rajmarg,H04,B,60,F,F
5437,54,601134.568,3073769.616,505,Prithvi Rajmarg,H04,B,60,F,F
5438,54,601153.1411,3073738.496,501.9,Prithvi Rajmarg,H04,B,60,F,F
5439,54,601161.4031,3073719.327,499.7,Prithvi Rajmarg,H04,B,60,F,F
5440,54,601172.0016,3073689.46,498.7,Prithvi Rajmarg,H04,B,60,F,F
5441,54,601189.1969,3073636.807,493.7,Prithvi Rajmarg,H04,B,60,F,F
5442,54,601208.7345,3073589.35,493.1,Prithvi Rajmarg,H04,B,60,F,F
5443,54,601250.2892,3073486.743,496.5,Prithvi Rajmarg,H04,B,60,F,F
5444,54,601272.0326,3073418.326,499,Prithvi Rajmarg,H04,B,60,F,F
5445,54,601299.9655,3073340.573,501.1,Prithvi Rajmarg,H04,B,60,F,F
5446,54,601313.3157,3073311.771,505.5,Prithvi Rajmarg,H04,B,60,F,F
5447,54,601325.9709,3073288.305,503.1,Prithvi Rajmarg,H04,B,60,F,F
5448,54,601346.0445,3073264.147,503.4,Prithvi Rajmarg,H04,B,60,F,F
5449,54,601373.0806,3073243.139,506.4,Prithvi Rajmarg,H04,B,60,F,F
5450,54,601413.4374,3073216.99,511.7,Prithvi Rajmarg,H04,B,60,F,F
5451,54,601461.7801,3073195.396,511.6,Prithvi Rajmarg,H04,B,60,F,F
5452,54,601490.9293,3073189.322,512,Prithvi Rajmarg,H04,B,60,F,F
5453,54,601506.8176,3073184.79,512.3,Prithvi Rajmarg,H04,B,60,F,F
5454,54,601545.0426,3073179.047,508.6,Prithvi Rajmarg,H04,B,60,F,F
5455,54,601574.7798,3073178.121,505.5,Prithvi Rajmarg,H04,B,60,F,F
5456,54,601605.8731,3073176.508,505.3,Prithvi Rajmarg,H04,B,60,F,F
5457,54,601614.2571,3073177.044,505.6,Prithvi Rajmarg,H04,B,60,F,F
5458,54,601632.8969,3073178.253,505.5,Prithvi Rajmarg,H04,B,60,F,F
5459,54,601675.6387,3073180.506,504.6,Prithvi Rajmarg,H04,B,60,F,F
5460,54,601747.6533,3073193.72,506.2,Prithvi Rajmarg,H04,B,60,F,F
5461,54,601895.0221,3073227.394,502.9,Prithvi Rajmarg,H04,B,60,F,F
5462,54,601968.0433,3073239.233,510.6,Prithvi Rajmarg,H04,B,60,F,F
5463,54,601999.4685,3073240.35,511.1,Prithvi Rajmarg,H04,B,60,F,F
5464,54,602026.7211,3073240.657,509.4,Prithvi Rajmarg,H04,B,60,F,F
5465,54,602045.2118,3073239.649,507.8,Prithvi Rajmarg,H04,B,60,F,F
5466,54,602054.8091,3073236.56,507.2,Prithvi Rajmarg,H04,B,60,F,F
5467,54,602062.441,3073233.931,507.1,Prithvi Rajmarg,H04,B,60,F,F
5468,54,602075.323,3073224.708,508.8,Prithvi Rajmarg,H04,B,60,F,F
5469,54,602076.1473,3073223.972,508.9,Prithvi Rajmarg,H04,B,60,F,F
5470,54,602087.9749,3073213.544,510,Prithvi Rajmarg,H04,B,60,F,F
5471,54,602098.7866,3073199.682,511,Prithvi Rajmarg,H04,B,60,F,F
5472,54,602104.1473,3073185.808,513.2,Prithvi Rajmarg,H04,B,60,F,F
5473,54,602105.9982,3073168.491,515.5,Prithvi Rajmarg,H04,B,60,F,F
5474,54,602100.5189,3073153.096,525.3,Prithvi Rajmarg,H04,B,60,F,F
5475,54,602086.3313,3073131.167,550.8,Prithvi Rajmarg,H04,B,60,F,F
5476,54,602080.7858,3073122.465,557.4,Prithvi Rajmarg,H04,B,60,F,F
5477,54,602075.0773,3073103.843,566.9,Prithvi Rajmarg,H04,B,60,F,F
5478,54,602067.8632,3073086.073,575.8,Prithvi Rajmarg,H04,B,60,F,F
5479,54,602070.8963,3073050.07,557.3,Prithvi Rajmarg,H04,B,60,F,F
5480,54,602081.4083,3073016.757,551.6,Prithvi Rajmarg,H04,B,60,F,F
5481,54,602091.1888,3072980.168,556.7,Prithvi Rajmarg,H04,B,60,F,F
5482,54,602129.0718,3072896.827,536,Prithvi Rajmarg,H04,B,60,F,F
5483,54,602137.9631,3072880.434,534.3,Prithvi Rajmarg,H04,B,60,F,F
5484,54,602147.4004,3072863.591,533.6,Prithvi Rajmarg,H04,B,60,F,F
5485,54,602160.2116,3072846.432,537.4,Prithvi Rajmarg,H04,B,60,F,F
5486,54,602190.4584,3072810.825,547.4,Prithvi Rajmarg,H04,B,60,F,F
5487,54,602214.3835,3072790.812,542.7,Prithvi Rajmarg,H04,B,60,F,F
5488,54,602238.2445,3072776.085,535.9,Prithvi Rajmarg,H04,B,60,F,F
5489,54,602274.2161,3072757.205,531.1,Prithvi Rajmarg,H04,B,60,F,F
5490,54,602311.2272,3072740.14,531.3,Prithvi Rajmarg,H04,B,60,F,F
5491,54,602349.2538,3072723.083,525.2,Prithvi Rajmarg,H04,B,60,F,F
5492,54,602369.2953,3072713.61,523.2,Prithvi Rajmarg,H04,B,60,F,F
5493,54,602387.2631,3072705.749,521.7,Prithvi Rajmarg,H04,B,60,F,F
5494,54,602432.0433,3072685.071,519.1,Prithvi Rajmarg,H04,B,60,F,F
5495,54,602443.5261,3072677.055,518.8,Prithvi Rajmarg,H04,B,60,F,F
5496,54,602450.3631,3072668.203,520.9,Prithvi Rajmarg,H04,B,60,F,F
5497,54,602454.2722,3072660.545,522.9,Prithvi Rajmarg,H04,B,60,F,F
5498,54,602456.6251,3072650.391,525.5,Prithvi Rajmarg,H04,B,60,F,F
5499,54,602454.4422,3072639.224,527.9,Prithvi Rajmarg,H04,B,60,F,F
5500,54,602453.0233,3072626.301,530,Prithvi Rajmarg,H04,B,60,F,F
5501,54,602450.3593,3072607.882,534.4,Prithvi Rajmarg,H04,B,60,F,F
5502,54,602450.1032,3072597.341,537.2,Prithvi Rajmarg,H04,B,60,F,F
5503,54,602455.4845,3072577.594,541.6,Prithvi Rajmarg,H04,B,60,F,F
5504,54,602468.8452,3072558.49,545.3,Prithvi Rajmarg,H04,B,60,F,F
5505,54,602484.1176,3072539.48,550.6,Prithvi Rajmarg,H04,B,60,F,F
5506,54,602495.5911,3072530.245,550.2,Prithvi Rajmarg,H04,B,60,F,F
5507,54,602512.0983,3072522.616,547,Prithvi Rajmarg,H04,B,60,F,F
5508,54,602545.736,3072515.264,539.2,Prithvi Rajmarg,H04,B,60,F,F
5509,54,602573.3455,3072507.352,535.8,Prithvi Rajmarg,H04,B,60,F,F
5510,54,602655.239,3072489.304,533.4,Prithvi Rajmarg,H04,B,60,F,F
5511,54,602747.5836,3072466.424,533.1,Prithvi Rajmarg,H04,B,60,F,F
5512,54,602767.29,3072461.692,533.6,Prithvi Rajmarg,H04,B,60,F,F
5513,54,602836.3223,3072444.49,535,Prithvi Rajmarg,H04,B,60,F,F
5514,54,602885.126,3072433.167,533.5,Prithvi Rajmarg,H04,B,60,F,F
5515,54,602941.6552,3072415.238,544.2,Prithvi Rajmarg,H04,B,60,F,F
5516,54,602964.0015,3072404.955,543.4,Prithvi Rajmarg,H04,B,60,F,F
5517,54,603025.4812,3072376.374,537.8,Prithvi Rajmarg,H04,B,60,F,F
5518,54,603068.2002,3072354.927,538.1,Prithvi Rajmarg,H04,B,60,F,F
5519,54,603105.4361,3072336.06,538.5,Prithvi Rajmarg,H04,B,60,F,F
5520,54,603230.806,3072277.347,544.4,Prithvi Rajmarg,H04,B,60,F,F
5521,54,603243.4001,3072270.915,543.9,Prithvi Rajmarg,H04,B,60,F,F
5522,54,603254.3502,3072260.735,542.8,Prithvi Rajmarg,H04,B,60,F,F
5523,54,603263.536,3072248.202,541.3,Prithvi Rajmarg,H04,B,60,F,F
5524,54,603269.4785,3072233.347,539.8,Prithvi Rajmarg,H04,B,60,F,F
5525,54,603273.0099,3072213.373,539.4,Prithvi Rajmarg,H04,B,60,F,F
5526,54,603272.7301,3072192.946,540.1,Prithvi Rajmarg,H04,B,60,F,F
5527,54,603269.1279,3072151.667,540.5,Prithvi Rajmarg,H04,B,60,F,F
5528,54,603260.1273,3072067.022,549.1,Prithvi Rajmarg,H04,B,60,F,F
5529,54,603258.7819,3072053.657,549.2,Prithvi Rajmarg,H04,B,60,F,F
5530,54,603257.6811,3072034.708,549.4,Prithvi Rajmarg,H04,B,60,F,F
5531,54,603253.1925,3072003.761,550.9,Prithvi Rajmarg,H04,B,60,F,F
5532,54,603246.4588,3071970.18,553.4,Prithvi Rajmarg,H04,B,60,F,F
5533,54,603238.5804,3071937.897,554.7,Prithvi Rajmarg,H04,B,60,F,F
5534,54,603228.4626,3071903.468,555.8,Prithvi Rajmarg,H04,B,60,F,F
5535,54,603213.6691,3071868.2,557.9,Prithvi Rajmarg,H04,B,60,F,F
5536,54,603189.8889,3071818.505,549.6,Prithvi Rajmarg,H04,B,60,F,F
5537,54,603102.3387,3071678.846,547,Prithvi Rajmarg,H04,B,60,F,F
5538,54,603097.7843,3071671.848,546.8,Prithvi Rajmarg,H04,B,60,F,F
5539,54,603093.0742,3071661.124,547,Prithvi Rajmarg,H04,B,60,F,F
5540,54,603086.9977,3071645.292,548.6,Prithvi Rajmarg,H04,B,60,F,F
5541,54,603081.5863,3071606.835,560,Prithvi Rajmarg,H04,B,60,F,F
5542,54,603075.3438,3071535.024,565.1,Prithvi Rajmarg,H04,B,60,F,F
5543,54,603074.7256,3071514.927,565.6,Prithvi Rajmarg,H04,B,60,F,F
5544,54,603082.1853,3071493.236,560.9,Prithvi Rajmarg,H04,B,60,F,F
5545,54,603104.812,3071461.733,552.4,Prithvi Rajmarg,H04,B,60,F,F
5546,54,603125.6047,3071432.608,551.1,Prithvi Rajmarg,H04,B,60,F,F
5547,54,603131.9247,3071422.089,552.3,Prithvi Rajmarg,H04,B,60,F,F
5548,54,603152.3578,3071387.719,557,Prithvi Rajmarg,H04,B,60,F,F
5549,54,603164.2446,3071356.701,559.2,Prithvi Rajmarg,H04,B,60,F,F
5550,54,603183.5367,3071316.249,560.7,Prithvi Rajmarg,H04,B,60,F,F
5551,54,603223.1891,3071216.391,566.4,Prithvi Rajmarg,H04,B,60,F,F
5552,54,603246.404,3071163.349,570.4,Prithvi Rajmarg,H04,B,60,F,F
5553,54,603256.997,3071124.53,568.7,Prithvi Rajmarg,H04,B,60,F,F
5554,54,603259.4172,3071104.236,566.5,Prithvi Rajmarg,H04,B,60,F,F
5555,54,603260.2569,3071083.154,564.8,Prithvi Rajmarg,H04,B,60,F,F
5556,54,603256.3522,3071060.014,566.6,Prithvi Rajmarg,H04,B,60,F,F
5557,54,603248.9495,3071037.798,569.7,Prithvi Rajmarg,H04,B,60,F,F
5558,54,603197.8262,3070924.514,567.8,Prithvi Rajmarg,H04,B,60,F,F
5559,54,603184.6364,3070881.347,568.7,Prithvi Rajmarg,H04,B,60,F,F
5560,54,603162.0555,3070807.415,567.7,Prithvi Rajmarg,H04,B,60,F,F
5561,54,603156.3873,3070780.592,571.9,Prithvi Rajmarg,H04,B,60,F,F
5562,54,603156.367,3070744.652,579.7,Prithvi Rajmarg,H04,B,60,F,F
5563,54,603173.0143,3070680.206,576.4,Prithvi Rajmarg,H04,B,60,F,F
5564,54,603185.5473,3070647.465,572.9,Prithvi Rajmarg,H04,B,60,F,F
5565,54,603203.6016,3070618.228,574.9,Prithvi Rajmarg,H04,B,60,F,F
5566,54,603219.8419,3070595.936,582.9,Prithvi Rajmarg,H04,B,60,F,F
5567,54,603242.4274,3070575.326,588.5,Prithvi Rajmarg,H04,B,60,F,F
5568,54,603394.2362,3070514.645,583.3,Prithvi Rajmarg,H04,B,60,F,F
5569,54,603448.585,3070502.651,586.9,Prithvi Rajmarg,H04,B,60,F,F
5570,54,603509.7579,3070499.78,598.2,Prithvi Rajmarg,H04,B,60,F,F
5571,54,603569.9656,3070506.056,607.2,Prithvi Rajmarg,H04,B,60,F,F
5572,54,603605.677,3070527.982,601.2,Prithvi Rajmarg,H04,B,60,F,F
5573,54,603678.1723,3070596.335,602.1,Prithvi Rajmarg,H04,B,60,F,F
5574,54,603726.4144,3070652.944,592.6,Prithvi Rajmarg,H04,B,60,F,F
5575,54,603761.0458,3070703.132,590.9,Prithvi Rajmarg,H04,B,60,F,F
5576,54,603793.4987,3070754.398,591.8,Prithvi Rajmarg,H04,B,60,F,F
5577,54,603816.4792,3070777.657,591.8,Prithvi Rajmarg,H04,B,60,F,F
5578,54,603837.6205,3070789.995,590.9,Prithvi Rajmarg,H04,B,60,F,F
5579,54,603857.9922,3070796.63,592.8,Prithvi Rajmarg,H04,B,60,F,F
5580,54,603893.6251,3070801.057,597.9,Prithvi Rajmarg,H04,B,60,F,F
5581,54,603929.0555,3070799.188,600.4,Prithvi Rajmarg,H04,B,60,F,F
5582,54,603951.677,3070788.31,599.9,Prithvi Rajmarg,H04,B,60,F,F
5583,54,603966.8796,3070775.673,597.6,Prithvi Rajmarg,H04,B,60,F,F
5584,54,603975.9711,3070762.851,595.3,Prithvi Rajmarg,H04,B,60,F,F
5585,54,604004.7822,3070692.304,588.7,Prithvi Rajmarg,H04,B,60,F,F
5586,54,604013.3825,3070666.612,589.8,Prithvi Rajmarg,H04,B,60,F,F
5587,54,604018.8902,3070623.261,591.9,Prithvi Rajmarg,H04,B,60,F,F
5588,54,604018.4176,3070592.082,592.6,Prithvi Rajmarg,H04,B,60,F,F
5589,54,604019.6288,3070526.586,588,Prithvi Rajmarg,H04,B,60,F,F
5590,54,604019.432,3070516.167,588.5,Prithvi Rajmarg,H04,B,60,F,F
5591,54,604022.3198,3070503.624,589.2,Prithvi Rajmarg,H04,B,60,F,F
5592,54,604026.9789,3070493.768,590.5,Prithvi Rajmarg,H04,B,60,F,F
5593,54,604077.2121,3070468.553,591,Prithvi Rajmarg,H04,B,60,F,F
5594,54,604126.7628,3070447.068,598.2,Prithvi Rajmarg,H04,B,60,F,F
5595,54,604142.4345,3070444.188,597.7,Prithvi Rajmarg,H04,B,60,F,F
5596,54,604160.5304,3070443.767,596.5,Prithvi Rajmarg,H04,B,60,F,F
5597,54,604227.5102,3070458.271,600.9,Prithvi Rajmarg,H04,B,60,F,F
5598,54,604293.8652,3070477.769,596.7,Prithvi Rajmarg,H04,B,60,F,F
5599,54,604311.2707,3070486.551,594.7,Prithvi Rajmarg,H04,B,60,F,F
5600,54,604324.5943,3070493.06,593.2,Prithvi Rajmarg,H04,B,60,F,F
5601,54,604339.1145,3070502.571,592.3,Prithvi Rajmarg,H04,B,60,F,F
5602,54,604351.8977,3070513.442,592.5,Prithvi Rajmarg,H04,B,60,F,F
5603,54,604440.5067,3070618.82,597.9,Prithvi Rajmarg,H04,B,60,F,F
5604,54,604462.4025,3070637.404,598.5,Prithvi Rajmarg,H04,B,60,F,F
5605,54,604500.7497,3070661.018,594.1,Prithvi Rajmarg,H04,B,60,F,F
5606,54,604533.2738,3070671.571,595.7,Prithvi Rajmarg,H04,B,60,F,F
5607,54,604580.0912,3070679,604.1,Prithvi Rajmarg,H04,B,60,F,F
5608,54,604613.5218,3070683.875,605,Prithvi Rajmarg,H04,B,60,F,F
5609,54,604647.2729,3070690.461,613.2,Prithvi Rajmarg,H04,B,60,F,F
5610,54,604666.8273,3070696.957,616.3,Prithvi Rajmarg,H04,B,60,F,F
5611,54,604684.66,3070705.3,614.5,Prithvi Rajmarg,H04,B,60,F,F
5612,54,604710.1391,3070723.318,610.4,Prithvi Rajmarg,H04,B,60,F,F
5613,54,604732.1635,3070742.924,615.4,Prithvi Rajmarg,H04,B,60,F,F
5614,54,604747.3307,3070771.115,610.4,Prithvi Rajmarg,H04,B,60,F,F
5615,54,604797.3991,3070893.13,617.4,Prithvi Rajmarg,H04,B,60,F,F
5616,54,604802.7616,3070903.516,617.1,Prithvi Rajmarg,H04,B,60,F,F
