y,x,z
"27.74695920","85.08120200",648.100
"27.74700670","85.08139430",647.300
"27.74715900","85.08192740",639.900
"27.74716510","85.08195270",639.900
"27.74717620","85.08211070",644.200
"27.74715540","85.08225190",648.300
"27.74710900","85.08236300",649.500
"27.74705980","85.08245650",650.400
"27.74697780","85.08252760",651.300
"27.74686620","85.08258800",650.700
"27.74653980","85.08278250",649.300
"27.74611140","85.08302510",658.200
"27.74581340","85.08320220",658.700
"27.74568630","85.08328400",658.200
"27.74559030","85.08334430",657.800
"27.74544550","85.08347720",655.200
"27.74533740","85.08359650",652.300
"27.74523900","85.08370510",653.000
"27.74518190","85.08379250",653.900
"27.74514050","85.08386600",654.300
"27.74509880","85.08395610",655.300
"27.74506090","85.08408470",656.400
"27.74501470","85.08428050",657.400
"27.74500980","85.08447360",656.300
"27.74502290","85.08465600",654.400
"27.74507400","85.08489870",651.500
"27.74510240","85.08513610",651.900
"27.74512140","85.08528090",652.800
"27.74513090","85.08541900",652.400
"27.74510710","85.08562560",653.100
"27.74506210","85.08579730",654.900
"27.74499980","85.08599150",657.000
"27.74492440","85.08620900",658.900
"27.74482330","85.08648300",661.300
"27.74479170","85.08658060",662.200
"27.74476140","85.08669090",663.500
"27.74473330","85.08681650",664.800
"27.74472140","85.08702160",665.900
"27.74474280","85.08714530",665.800
"27.74476180","85.08727250",666.800
"27.74482120","85.08744550",666.900
"27.74489830","85.08760100",666.200
"27.74501940","85.08775390",665.900
"27.74512850","85.08786920",666.500
"27.74521640","85.08793500",665.000
"27.74530790","85.08798190",663.300
"27.74540030","85.08803040",664.500
"27.74550480","85.08805300",664.400
"27.74559380","85.08807310",664.800
"27.74570890","85.08808250",664.900
"27.74589890","85.08809190",665.300
"27.74633090","85.08808990",664.800
"27.74674400","85.08810460",664.800
"27.74687100","85.08812870",665.000
"27.74692080","85.08814880",665.400
"27.74698850","85.08817840",665.100
"27.74707990","85.08824410",664.100
"27.74712890","85.08829950",663.600
"27.74716490","85.08836430",663.000
"27.74721360","85.08848150",661.800
"27.74723830","85.08864000",661.700
"27.74724340","85.08888420",662.600
"27.74724240","85.08914280",662.600
"27.74724920","85.08941840",665.000
"27.74725240","85.08969620",666.900
"27.74723570","85.08982940",667.600
"27.74717940","85.08998110",670.300
"27.74703720","85.09037720",674.600
"27.74696620","85.09060800",674.300
"27.74691370","85.09097560",674.600
"27.74684420","85.09157290",671.100
"27.74681600","85.09176620",671.700
"27.74677860","85.09191020",673.500
"27.74674370","85.09202380",674.800
"27.74662140","85.09232870",679.200
"27.74655190","85.09251250",680.300
"27.74652550","85.09263840",680.900
"27.74652080","85.09278810",680.500
"27.74650380","85.09302760",681.900
"27.74647700","85.09319140",681.700
"27.74643040","85.09336780",681.600
"27.74630830","85.09366910",679.800
"27.74628110","85.09371540",680.100
"27.74622440","85.09382470",680.100
"27.74616320","85.09392520",680.400
"27.74609660","85.09402660",680.800
"27.74597410","85.09415960",681.100
"27.74580780","85.09433230",682.500
"27.74573820","85.09440340",685.400
"27.74559290","85.09456960",690.700
"27.74548340","85.09469030",692.800
"27.74539580","85.09483590",690.600
"27.74519380","85.09517040",689.900
"27.74502450","85.09550200",692.300
"27.74493510","85.09568810",696.000
"27.74488820","85.09581130",699.100
"27.74480750","85.09607210",707.800
"27.74477760","85.09619220",709.000
"27.74471570","85.09650240",705.100
"27.74463160","85.09690390",701.100
"27.74458120","85.09719690",700.000
"27.74449460","85.09762050",701.400
"27.74448600","85.09771520",701.300
"27.74445190","85.09789330",700.600
"27.74440890","85.09824470",694.000
"27.74439690","85.09845210",691.000
"27.74440060","85.09866430",690.200
"27.74443710","85.09899850",693.500
"27.74447900","85.09920160",698.900
"27.74480700","85.10031890",698.700
"27.74482070","85.10049530",698.400
"27.74480490","85.10063790",698.900
"27.74477730","85.10076440",699.600
"27.74471770","85.10094080",700.300
"27.74466660","85.10105390",699.900
"27.74457920","85.10122190",698.500
"27.74413590","85.10216710",703.400
"27.74408530","85.10230240",704.900
"27.74406900","85.10241920",705.000
"27.74405470","85.10262880",705.700
"27.74406230","85.10295130",706.200
"27.74404070","85.10319370",707.700
"27.74400230","85.10341030",707.900
"27.74390400","85.10379890",703.500
"27.74375650","85.10431340",704.900
"27.74368030","85.10454890",705.600
"27.74352060","85.10493930",709.800
"27.74338490","85.10529040",714.900
"27.74332080","85.10548890",716.600
"27.74327750","85.10564840",716.900
"27.74323510","85.10585210",716.400
"27.74322170","85.10602160",716.000
"27.74321110","85.10622950",716.600
"27.74321170","85.10656540",721.300
"27.74325090","85.10689500",725.800
"27.74326770","85.10733030",726.600
"27.74326510","85.10761500",727.000
"27.74326120","85.10770320",727.400
"27.74323770","85.10801020",728.600
"27.74321440","85.10829030",728.900
"27.74321340","85.10851190",729.500
"27.74321300","85.10868120",730.000
"27.74322320","85.10879770",730.100
"27.74322350","85.10888350",730.200
"27.74325490","85.10906480",730.300
"27.74331150","85.10930180",730.200
"27.74345850","85.10978850",731.100
"27.74360060","85.11025800",732.100
"27.74367090","85.11049990",732.000
"27.74372940","85.11064930",732.000
"27.74382120","85.11084160",731.600
"27.74410070","85.11146980",739.600
"27.74416500","85.11165790",740.000
"27.74419770","85.11187050",741.600
"27.74420230","85.11206900",743.000
"27.74418050","85.11224170",744.000
"27.74414580","85.11243560",745.200
"27.74409930","85.11258340",747.000
"27.74388340","85.11315000",749.700
"27.74380610","85.11341560",748.700
"27.74377270","85.11363290",747.100
"27.74377560","85.11384470",744.400
"27.74377940","85.11406500",743.200
"27.74382650","85.11428490",742.900
"27.74398030","85.11495320",748.300
"27.74398320","85.11513070",749.000
"27.74394430","85.11525950",749.800
"27.74389070","85.11539690",749.700
"27.74381960","85.11551270",749.600
"27.74366660","85.11567060",748.800
"27.74335410","85.11598440",747.100
"27.74306110","85.11628800",746.500
"27.74270200","85.11665240",747.500
"27.74246320","85.11684900",749.900
"27.74221690","85.11704660",748.100
"27.74197280","85.11721690",748.400
"27.74155480","85.11749320",751.600
"27.74132810","85.11765450",750.100
"27.74116950","85.11776760",746.800
"27.74093500","85.11803610",748.400
"27.74077160","85.11828130",750.300
"27.74070120","85.11839940",751.700
"27.74064090","85.11852670",752.400
"27.74052030","85.11881630",753.300
"27.74040720","85.11926230",752.100
"27.74031770","85.11963080",750.200
"27.74028550","85.11976320",751.800
"27.74026090","85.11982930",753.500
"27.74023320","85.11987700",755.400
"27.74016220","85.12001380",759.300
"27.74008510","85.12015250",760.400
"27.73954340","85.12084420",762.900
"27.73937760","85.12100040",759.500
"27.73904140","85.12131120",758.000
"27.73888650","85.12146860",759.100
"27.73873880","85.12164420",764.100
"27.73855980","85.12192750",765.500
"27.73830000","85.12232240",764.100
"27.73801480","85.12282260",755.700
"27.73778300","85.12320410",751.300
"27.73760570","85.12353270",750.900
"27.73748300","85.12381760",752.600
"27.73740020","85.12401220",756.400
"27.73735370","85.12416790",759.300
"27.73727790","85.12443720",758.700
"27.73722690","85.12465600",756.900
"27.73719400","85.12484720",756.300
"27.73715510","85.12518050",756.700
"27.73712680","85.12541430",757.600
"27.73710700","85.12561820",758.700
"27.73706920","85.12599550",761.400
"27.73702390","85.12653230",766.200
"27.73696650","85.12700320",766.200
"27.73684950","85.12820180",769.700
"27.73675870","85.12938460",772.300
"27.73667420","85.13012150",772.800
"27.73663040","85.13034300",773.500
"27.73657600","85.13053330",774.000
"27.73648350","85.13076610",776.000
"27.73638240","85.13094520",777.800
"27.73625420","85.13118150",781.700
"27.73597570","85.13171140",786.300
"27.73576770","85.13212590",784.700
"27.73561970","85.13238870",783.400
"27.73554330","85.13254350",782.700
"27.73524970","85.13308860",786.400
"27.73505040","85.13347250",788.600
"27.73483650","85.13387520",790.600
"27.73451270","85.13450730",797.000
"27.73427220","85.13496190",799.200
"27.73382750","85.13582410",802.700
"27.73365490","85.13616800",803.100
"27.73351320","85.13635680",803.800
"27.73334540","85.13655870",803.400
"27.73318900","85.13667040",804.500
"27.73300400","85.13678100",805.100
"27.73279530","85.13684490",808.800
"27.73247270","85.13690690",808.900
"27.73205380","85.13696380",811.200
"27.73194940","85.13697270",811.800
"27.73184660","85.13700040",812.000
"27.73174760","85.13703970",811.300
"27.73164030","85.13708320",810.600
"27.73135080","85.13724100",809.700
"27.73115690","85.13735360",812.400
"27.73101460","85.13741220",814.300
"27.73092260","85.13745280",814.900
"27.73083150","85.13747430",816.000
"27.73070670","85.13750770",816.700
"27.73055590","85.13751710",818.600
"27.73045030","85.13751720",819.800
"27.73035180","85.13751440",821.000
"27.73009540","85.13749030",822.700
"27.72983170","85.13746810",821.700
"27.72975160","85.13747100",821.200
"27.72959150","85.13751870",821.300
"27.72949930","85.13754820",821.400
"27.72942250","85.13757980",821.900
"27.72930910","85.13763190",823.500
"27.72910990","85.13778440",824.600
"27.72902840","85.13784400",825.400
"27.72857790","85.13821330",828.400
"27.72824120","85.13851160",831.100
"27.72712810","85.13946030",842.000
"27.72686650","85.13968390",846.400
"27.72654990","85.13994830",847.000
"27.72636080","85.14010310",848.000
"27.72617950","85.14026630",851.000
"27.72591560","85.14049490",853.900
"27.72572690","85.14069170",854.700
"27.72558440","85.14085280",854.100
"27.72535870","85.14112470",856.300
"27.72516260","85.14139620",860.800
"27.72479930","85.14191730",857.700
"27.72463000","85.14211150",856.900
"27.72449210","85.14219760",859.100
"27.72437240","85.14225770",861.200
"27.72373620","85.14251190",871.600
"27.72356510","85.14260850",873.000
"27.72347900","85.14266970",872.800
"27.72335410","85.14277410",871.800
"27.72322220","85.14288390",871.300
"27.72245110","85.14353020",882.800
"27.72197310","85.14395820",888.900
"27.72168090","85.14422540",904.300
"27.72141620","85.14452670",901.800
"27.72111240","85.14490880",902.200
"27.72082840","85.14528810",890.900
"27.72045810","85.14562820",898.300
"27.72000170","85.14598440",907.000
"27.71987460","85.14613720",905.400
"27.71977240","85.14629690",905.200
"27.71961120","85.14657050",905.700
"27.71939280","85.14700670",906.800
"27.71917990","85.14742150",910.100
"27.71898240","85.14773050",914.100
"27.71881330","85.14791990",917.900
"27.71720490","85.14935860",932.100
"27.71682730","85.14964250",938.900
"27.71630310","85.14992610",943.100
"27.71620610","85.14998210",942.400
"27.71610360","85.15004370",942.100
"27.71601040","85.15012480",942.600
"27.71593010","85.15021200",942.000
"27.71585610","85.15032190",940.400
"27.71567110","85.15075380",939.100
"27.71560920","85.15089480",940.600
"27.71539470","85.15140260",942.700
"27.71536450","85.15152510",942.600
"27.70057330","85.20592240",1465.500
"27.70042360","85.20614400",1464.100
"27.70042070","85.20615800",1464.000
"27.70037820","85.20627020",1463.000
"27.70032300","85.20648390",1461.700
"27.70025940","85.20664720",1462.200
"27.70020390","85.20674860",1462.900
"27.70014180","85.20683230",1463.800
"27.69978770","85.20725800",1466.800
"27.69966770","85.20741420",1468.200
"27.69960090","85.20752740",1468.200
"27.69955170","85.20767340",1467.700
"27.69953480","85.20780880",1465.900
"27.69953040","85.20795880",1462.300
"27.69951580","85.20812220",1458.300
"27.69949620","85.20834210",1452.600
"27.69942570","85.20875600",1451.100
"27.69931920","85.20957820",1450.200
"27.69931270","85.20962820",1449.700
"27.69929070","85.20979730",1448.100
"27.69924790","85.20997060",1447.200
"27.69919290","85.21014250",1447.000
"27.69908160","85.21036400",1447.900
"27.69899100","85.21050810",1449.100
"27.69888450","85.21063330",1450.300
"27.69873820","85.21075090",1451.400
"27.69843920","85.21092900",1451.900
"27.69829870","85.21103170",1451.600
"27.69818680","85.21112810",1450.900
"27.69809870","85.21127090",1450.200
"27.69803560","85.21145840",1450.300
"27.69781240","85.21216410",1452.500
"27.69760460","85.21276700",1449.800
"27.69750510","85.21305570",1450.900
"27.69740800","85.21330660",1452.800
"27.69728040","85.21358770",1452.900
"27.69708270","85.21398200",1454.000
"27.69668140","85.21472150",1452.900
"27.69667030","85.21474700",1452.900
"27.69663430","85.21481630",1452.900
"27.69623780","85.21557990",1459.400
"27.69600110","85.21600880",1464.300
"27.69584320","85.21626050",1468.400
"27.69567850","85.21651260",1470.700
"27.69557630","85.21665570",1471.700
"27.69541760","85.21684230",1468.800
"27.69509330","85.21716630",1465.700
"27.69484800","85.21735820",1464.700
"27.69449970","85.21761920",1465.900
"27.69439590","85.21769580",1466.600
"27.69426130","85.21780120",1468.000
"27.69394530","85.21806270",1468.300
"27.69391600","85.21810330",1468.000
"27.69387820","85.21815550",1467.600
"27.69385200","85.21822410",1466.900
"27.69376520","85.21842290",1465.800
"27.69368450","85.21888620",1464.000
"27.69361760","85.21918430",1460.000
"27.69351890","85.21941860",1460.400
"27.69343440","85.21952240",1460.500
"27.69330180","85.21967330",1460.300
"27.69323490","85.21972500",1460.300
"27.69316570","85.21977840",1460.300
"27.69301880","85.21986270",1460.100
"27.69274830","85.22001010",1460.000
"27.69263540","85.22008700",1460.000
"27.69253310","85.22019320",1460.100
"27.69242450","85.22032980",1458.900
"27.69223950","85.22056250",1455.800
"27.69211140","85.22069150",1454.400
"27.69200260","85.22077420",1453.600
"27.69188320","85.22084710",1453.200
"27.69141490","85.22105410",1456.300
"27.69103700","85.22119940",1454.700
"27.69076460","85.22136600",1449.300
"27.69051580","85.22156290",1447.800
"27.69025070","85.22185110",1444.300
"27.68994060","85.22228360",1440.500
"27.68984350","85.22249360",1441.300
"27.68979950","85.22261160",1441.900
"27.68978050","85.22270550",1442.200
"27.68978890","85.22287850",1441.700
"27.68986720","85.22323520",1437.900
"27.69008570","85.22454540",1435.400
"27.69010950","85.22475060",1434.500
"27.69011540","85.22482980",1434.500
"27.69011900","85.22490220",1434.600
"27.69009640","85.22498940",1434.900
"27.68991830","85.22529240",1436.000
"27.68987200","85.22539570",1437.000
"27.68918320","85.22670600",1439.800
"27.68903600","85.22703590",1439.500
"27.68895360","85.22721780",1438.800
"27.68903950","85.22764150",1434.900
"27.68905410","85.22791430",1433.000
"27.68903580","85.22836330",1428.400
"27.68900790","85.22866190",1427.600
"27.68899420","85.22879500",1426.700
"27.68897420","85.22898960",1425.400
"27.68887740","85.22992880",1421.000
"27.68880300","85.23083640",1414.600
"27.68866740","85.23218470",1411.100
"27.68862280","85.23269120",1414.500
"27.68860250","85.23292580",1414.500
"27.68858280","85.23315350",1413.300
"27.68845590","85.23462060",1399.900
"27.68842410","85.23498770",1400.000
"27.68840080","85.23527730",1400.000
"27.68835560","85.23583810",1396.700
"27.68832930","85.23616540",1396.000
"27.68827210","85.23687590",1398.900
"27.68824900","85.23707920",1399.600
"27.68821530","85.23740350",1399.900
"27.68814120","85.23811780",1397.600
"27.68806260","85.23887450",1393.900
