ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,fid
556.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602091.1888</td></tr><tr><td><b>y</b></td><td>3072980.168</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>148</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>148</td></tr><tr><td><b>distance</b></td><td>5799.913486</td></tr><tr><td><b>angle</b></td><td>340.2949273</td></tr></table>",,,,,,,,,,,,,,,,,
551.6,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602081.4083</td></tr><tr><td><b>y</b></td><td>3073016.757</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>149</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>149</td></tr><tr><td><b>distance</b></td><td>5837.786961</td></tr><tr><td><b>angle</b></td><td>343.7606278</td></tr></table>",,,,,,,,,,,,,,,,,
557.3,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602070.8963</td></tr><tr><td><b>y</b></td><td>3073050.07</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>150</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>150</td></tr><tr><td><b>distance</b></td><td>5872.719546</td></tr><tr><td><b>angle</b></td><td>348.8357365</td></tr></table>",,,,,,,,,,,,,,,,,
575.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602067.8632</td></tr><tr><td><b>y</b></td><td>3073086.073</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>151</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>151</td></tr><tr><td><b>distance</b></td><td>5908.849856</td></tr><tr><td><b>angle</b></td><td>8.639991938</td></tr></table>",,,,,,,,,,,,,,,,,
566.9,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602075.0773</td></tr><tr><td><b>y</b></td><td>3073103.843</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>152</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>152</td></tr><tr><td><b>distance</b></td><td>5928.028379</td></tr><tr><td><b>angle</b></td><td>19.56931247</td></tr></table>",,,,,,,,,,,,,,,,,
557.4,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602080.7858</td></tr><tr><td><b>y</b></td><td>3073122.465</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>153</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>153</td></tr><tr><td><b>distance</b></td><td>5947.505495</td></tr><tr><td><b>angle</b></td><td>24.77581184</td></tr></table>",,,,,,,,,,,,,,,,,
550.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602086.3313</td></tr><tr><td><b>y</b></td><td>3073131.167</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>154</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>154</td></tr><tr><td><b>distance</b></td><td>5957.824137</td></tr><tr><td><b>angle</b></td><td>32.70518535</td></tr></table>",,,,,,,,,,,,,,,,,
525.3,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602100.5189</td></tr><tr><td><b>y</b></td><td>3073153.096</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>155</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>155</td></tr><tr><td><b>distance</b></td><td>5983.942533</td></tr><tr><td><b>angle</b></td><td>26.24668925</td></tr></table>",,,,,,,,,,,,,,,,,
515.5,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602105.9982</td></tr><tr><td><b>y</b></td><td>3073168.491</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>156</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>156</td></tr><tr><td><b>distance</b></td><td>6000.2835</td></tr><tr><td><b>angle</b></td><td>6.745359068</td></tr></table>",,,,,,,,,,,,,,,,,
513.2,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602104.1473</td></tr><tr><td><b>y</b></td><td>3073185.808</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>157</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>157</td></tr><tr><td><b>distance</b></td><td>6017.699154</td></tr><tr><td><b>angle</b></td><td>346.3868137</td></tr></table>",,,,,,,,,,,,,,,,,
511,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602098.7866</td></tr><tr><td><b>y</b></td><td>3073199.682</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>158</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>158</td></tr><tr><td><b>distance</b></td><td>6032.572964</td></tr><tr><td><b>angle</b></td><td>330.4606649</td></tr></table>",,,,,,,,,,,,,,,,,
510,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602087.9749</td></tr><tr><td><b>y</b></td><td>3073213.544</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>159</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>159</td></tr><tr><td><b>distance</b></td><td>6050.152369</td></tr><tr><td><b>angle</b></td><td>316.7251045</td></tr></table>",,,,,,,,,,,,,,,,,
508.9,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602076.1473</td></tr><tr><td><b>y</b></td><td>3073223.972</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>160</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>160</td></tr><tr><td><b>distance</b></td><td>6065.920995</td></tr><tr><td><b>angle</b></td><td>311.5734764</td></tr></table>",,,,,,,,,,,,,,,,,
508.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602075.323</td></tr><tr><td><b>y</b></td><td>3073224.708</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>161</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>161</td></tr><tr><td><b>distance</b></td><td>6067.025802</td></tr><tr><td><b>angle</b></td><td>308.6722597</td></tr></table>",,,,,,,,,,,,,,,,,
507.1,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602062.441</td></tr><tr><td><b>y</b></td><td>3073233.931</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>162</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>162</td></tr><tr><td><b>distance</b></td><td>6082.869078</td></tr><tr><td><b>angle</b></td><td>297.3037336</td></tr></table>",,,,,,,,,,,,,,,,,
507.2,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602054.8091</td></tr><tr><td><b>y</b></td><td>3073236.56</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>163</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>163</td></tr><tr><td><b>distance</b></td><td>6090.941</td></tr><tr><td><b>angle</b></td><td>288.4235686</td></tr></table>",,,,,,,,,,,,,,,,,
507.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602045.2118</td></tr><tr><td><b>y</b></td><td>3073239.649</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>164</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>164</td></tr><tr><td><b>distance</b></td><td>6101.023119</td></tr><tr><td><b>angle</b></td><td>280.4808508</td></tr></table>",,,,,,,,,,,,,,,,,
509.4,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>602026.7211</td></tr><tr><td><b>y</b></td><td>3073240.657</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>165</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>165</td></tr><tr><td><b>distance</b></td><td>6119.541297</td></tr><tr><td><b>angle</b></td><td>271.2383495</td></tr></table>",,,,,,,,,,,,,,,,,
511.1,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>601999.4685</td></tr><tr><td><b>y</b></td><td>3073240.35</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>166</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>166</td></tr><tr><td><b>distance</b></td><td>6146.795581</td></tr><tr><td><b>angle</b></td><td>268.6597029</td></tr></table>",,,,,,,,,,,,,,,,,
510.6,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>601968.0433</td></tr><tr><td><b>y</b></td><td>3073239.233</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>167</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>167</td></tr><tr><td><b>distance</b></td><td>6178.240636</td></tr><tr><td><b>angle</b></td><td>264.3771797</td></tr></table>",,,,,,,,,,,,,,,,,
502.9,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1008</td></tr><tr><td><b>x</b></td><td>601895.0221</td></tr><tr><td><b>y</b></td><td>3073227.394</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>188865974</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td>60</td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>12218.66849</td></tr><tr><td><b>length</b></td><td>12218.584</td></tr><tr><td><b>vertex_index</b></td><td>168</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>168</td></tr><tr><td><b>distance</b></td><td>6252.215471</td></tr><tr><td><b>angle</b></td><td>258.9597948</td></tr></table>",,,,,,,,,,,,,,,,,
